Timestamp,Event,Temp_C,Note
00:54:56.058,CYCLE_ACTIVE_START,55.1,
00:55:56.115,CYCLE_SLEEP_START,65.5,
00:56:11.117,CYCLE_ACTIVE_START,55.6,
00:57:11.167,CYCLE_SLEEP_START,64.5,
00:57:26.169,CYCLE_ACTIVE_START,55.1,
00:58:26.219,CYCLE_SLEEP_START,65.5,
00:58:41.221,CYCLE_ACTIVE_START,56.8,
00:59:41.274,CYCLE_SLEEP_START,67.2,
00:59:56.276,CYCLE_ACTIVE_START,56.8,
01:00:56.335,CYCLE_SLEEP_START,65.5,
01:01:11.337,CYCLE_ACTIVE_START,56.2,
01:02:11.402,CYCLE_SLEEP_START,67.8,
01:02:26.404,CYCLE_ACTIVE_START,56.2,
01:03:26.438,CYCLE_SLEEP_START,66.7,
01:03:41.440,CYCLE_ACTIVE_START,57.3,
01:04:41.495,CYCLE_SLEEP_START,66.7,
01:04:56.497,CYCLE_ACTIVE_START,56.8,
01:05:56.558,CYCLE_SLEEP_START,68.3,
01:06:11.560,CYCLE_ACTIVE_START,56.2,
01:07:11.625,CYCLE_SLEEP_START,67.8,
01:07:26.627,CYCLE_ACTIVE_START,56.2,
01:08:26.667,CYCLE_SLEEP_START,66.1,
01:08:41.669,CYCLE_ACTIVE_START,55.6,
01:09:41.723,CYCLE_SLEEP_START,66.1,
01:09:56.725,CYCLE_ACTIVE_START,56.8,
01:10:56.775,CYCLE_SLEEP_START,66.1,
01:11:11.777,CYCLE_ACTIVE_START,56.8,
01:12:11.831,CYCLE_SLEEP_START,66.1,
01:12:26.833,CYCLE_ACTIVE_START,57.3,
01:13:26.871,CYCLE_SLEEP_START,66.7,
01:13:41.873,CYCLE_ACTIVE_START,56.8,
01:14:41.928,CYCLE_SLEEP_START,66.7,
01:14:56.930,CYCLE_ACTIVE_START,56.8,
01:15:56.990,CYCLE_SLEEP_START,68.3,
01:16:11.992,CYCLE_ACTIVE_START,57.3,
01:17:12.070,CYCLE_SLEEP_START,67.2,
01:17:27.072,CYCLE_ACTIVE_START,56.2,
01:18:27.096,CYCLE_SLEEP_START,65.5,
01:18:42.098,CYCLE_ACTIVE_START,55.1,
01:19:42.148,CYCLE_SLEEP_START,64.5,
01:19:57.151,CYCLE_ACTIVE_START,55.1,
01:20:57.165,CYCLE_SLEEP_START,65.0,
01:21:12.167,CYCLE_ACTIVE_START,54.5,
01:22:12.216,CYCLE_SLEEP_START,64.5,
01:22:27.218,CYCLE_ACTIVE_START,54.5,
01:23:27.258,CYCLE_SLEEP_START,64.5,
01:23:42.260,CYCLE_ACTIVE_START,54.5,
01:24:42.281,CYCLE_SLEEP_START,65.0,
01:24:57.284,CYCLE_ACTIVE_START,55.1,
01:25:57.286,CYCLE_SLEEP_START,64.5,
01:26:12.288,CYCLE_ACTIVE_START,55.1,
01:27:12.312,CYCLE_SLEEP_START,63.9,
01:27:27.315,CYCLE_ACTIVE_START,54.5,
01:28:27.362,CYCLE_SLEEP_START,63.9,
01:28:42.364,CYCLE_ACTIVE_START,54.5,
01:29:42.418,CYCLE_SLEEP_START,64.5,
01:29:57.421,CYCLE_ACTIVE_START,54.0,
01:30:57.471,CYCLE_SLEEP_START,62.2,
01:31:12.473,CYCLE_ACTIVE_START,53.5,
01:32:12.499,CYCLE_SLEEP_START,63.4,
01:32:27.502,CYCLE_ACTIVE_START,54.0,
01:33:27.563,CYCLE_SLEEP_START,62.2,
01:33:42.565,CYCLE_ACTIVE_START,52.9,
01:34:42.617,CYCLE_SLEEP_START,63.9,
01:34:57.619,CYCLE_ACTIVE_START,53.5,
01:35:57.693,CYCLE_SLEEP_START,65.0,
01:36:12.695,CYCLE_ACTIVE_START,54.0,
01:37:12.728,CYCLE_SLEEP_START,64.5,
01:37:27.730,CYCLE_ACTIVE_START,54.0,
01:38:27.739,CYCLE_SLEEP_START,64.5,
01:38:42.741,CYCLE_ACTIVE_START,53.5,
01:39:42.793,CYCLE_SLEEP_START,62.8,
01:39:57.795,CYCLE_ACTIVE_START,53.5,
01:40:57.845,CYCLE_SLEEP_START,63.4,
01:41:12.847,CYCLE_ACTIVE_START,54.0,
01:42:12.907,CYCLE_SLEEP_START,64.5,
01:42:27.909,CYCLE_ACTIVE_START,54.0,
01:43:27.958,CYCLE_SLEEP_START,62.8,
01:43:42.960,CYCLE_ACTIVE_START,54.0,
01:44:43.014,CYCLE_SLEEP_START,62.8,
01:44:58.016,CYCLE_ACTIVE_START,53.5,
01:45:58.066,CYCLE_SLEEP_START,62.8,
01:46:13.068,CYCLE_ACTIVE_START,55.1,
01:47:13.136,CYCLE_SLEEP_START,64.5,
01:47:28.138,CYCLE_ACTIVE_START,54.0,
01:48:28.179,CYCLE_SLEEP_START,62.8,
01:48:43.181,CYCLE_ACTIVE_START,52.9,
01:49:43.231,CYCLE_SLEEP_START,61.7,
01:49:58.233,CYCLE_ACTIVE_START,52.4,
01:50:58.287,CYCLE_SLEEP_START,62.8,
01:51:13.289,CYCLE_ACTIVE_START,53.5,
01:52:13.292,CYCLE_SLEEP_START,63.9,
01:52:28.294,CYCLE_ACTIVE_START,53.5,
01:53:28.319,CYCLE_SLEEP_START,62.8,
01:53:43.322,CYCLE_ACTIVE_START,52.9,
01:54:43.376,CYCLE_SLEEP_START,63.4,
01:54:58.378,CYCLE_ACTIVE_START,52.9,
01:55:58.432,CYCLE_SLEEP_START,62.8,
01:56:13.434,CYCLE_ACTIVE_START,52.9,
01:57:13.488,CYCLE_SLEEP_START,63.4,
01:57:28.490,CYCLE_ACTIVE_START,52.4,
01:58:28.540,CYCLE_SLEEP_START,63.4,
01:58:43.542,CYCLE_ACTIVE_START,53.5,
01:59:43.597,CYCLE_SLEEP_START,64.5,
01:59:58.600,CYCLE_ACTIVE_START,53.5,
02:00:58.653,CYCLE_SLEEP_START,62.8,
02:01:13.655,CYCLE_ACTIVE_START,52.9,
02:02:13.705,CYCLE_SLEEP_START,62.2,
02:02:28.707,CYCLE_ACTIVE_START,52.4,
02:03:28.761,CYCLE_SLEEP_START,62.8,
02:03:43.763,CYCLE_ACTIVE_START,52.9,
02:04:43.817,CYCLE_SLEEP_START,62.2,
02:04:58.820,CYCLE_ACTIVE_START,52.9,
02:05:58.870,CYCLE_SLEEP_START,62.2,
02:06:13.872,CYCLE_ACTIVE_START,52.9,
02:07:13.926,CYCLE_SLEEP_START,63.4,
02:07:28.929,CYCLE_ACTIVE_START,52.9,
02:08:28.983,CYCLE_SLEEP_START,62.8,
02:08:43.985,CYCLE_ACTIVE_START,52.9,
02:09:44.035,CYCLE_SLEEP_START,63.4,
02:09:59.037,CYCLE_ACTIVE_START,53.5,
02:10:59.091,CYCLE_SLEEP_START,63.9,
02:11:14.093,CYCLE_ACTIVE_START,53.5,
02:12:14.095,CYCLE_SLEEP_START,63.9,
02:12:29.097,CYCLE_ACTIVE_START,53.5,
02:13:29.128,CYCLE_SLEEP_START,63.4,
02:13:44.130,CYCLE_ACTIVE_START,53.5,
02:14:44.180,CYCLE_SLEEP_START,62.8,
02:14:59.182,CYCLE_ACTIVE_START,53.5,
02:15:59.236,CYCLE_SLEEP_START,63.9,
02:16:14.238,CYCLE_ACTIVE_START,53.5,
02:17:14.292,CYCLE_SLEEP_START,63.4,
02:17:29.294,CYCLE_ACTIVE_START,52.9,
02:18:29.345,CYCLE_SLEEP_START,63.4,
02:18:44.347,CYCLE_ACTIVE_START,53.5,
02:19:44.401,CYCLE_SLEEP_START,63.4,
02:19:59.403,CYCLE_ACTIVE_START,52.9,
02:20:59.457,CYCLE_SLEEP_START,63.4,
02:21:14.459,CYCLE_ACTIVE_START,53.5,
02:22:14.510,CYCLE_SLEEP_START,63.4,
02:22:29.512,CYCLE_ACTIVE_START,53.5,
02:23:29.565,CYCLE_SLEEP_START,62.8,
02:23:44.568,CYCLE_ACTIVE_START,53.5,
02:24:44.626,CYCLE_SLEEP_START,63.9,
02:24:59.628,CYCLE_ACTIVE_START,53.5,
02:25:59.675,CYCLE_SLEEP_START,62.8,
02:26:14.677,CYCLE_ACTIVE_START,52.9,
02:27:14.731,CYCLE_SLEEP_START,62.2,
02:27:29.733,CYCLE_ACTIVE_START,52.4,
02:28:29.803,CYCLE_SLEEP_START,63.4,
02:28:44.805,CYCLE_ACTIVE_START,51.8,
02:29:44.839,CYCLE_SLEEP_START,61.7,
02:29:59.841,CYCLE_ACTIVE_START,50.7,
02:30:59.895,CYCLE_SLEEP_START,61.7,
02:31:14.898,CYCLE_ACTIVE_START,53.5,
02:32:14.952,CYCLE_SLEEP_START,62.8,
02:32:29.954,CYCLE_ACTIVE_START,52.4,
02:33:30.012,CYCLE_SLEEP_START,62.2,
02:33:45.014,CYCLE_ACTIVE_START,52.9,
02:34:45.065,CYCLE_SLEEP_START,65.0,
02:35:00.068,CYCLE_ACTIVE_START,53.5,
02:36:00.117,CYCLE_SLEEP_START,63.4,
02:36:15.119,CYCLE_ACTIVE_START,54.0,
02:37:15.137,CYCLE_SLEEP_START,60.0,
02:37:30.139,CYCLE_ACTIVE_START,52.4,
02:38:30.202,CYCLE_SLEEP_START,60.6,
02:38:45.205,CYCLE_ACTIVE_START,52.4,
02:39:45.258,CYCLE_SLEEP_START,60.0,
02:40:00.260,CYCLE_ACTIVE_START,51.2,
02:41:00.327,CYCLE_SLEEP_START,60.0,
02:41:15.329,CYCLE_ACTIVE_START,52.9,
02:42:15.382,CYCLE_SLEEP_START,61.1,
02:42:30.384,CYCLE_ACTIVE_START,51.2,
02:43:30.443,CYCLE_SLEEP_START,59.0,
