Timestamp,Event,Temp_C,Note
20:15:33.074,CYCLE_ACTIVE_START,52.9,
20:16:33.130,CYCLE_SLEEP_START,61.7,
20:16:48.146,CYCLE_ACTIVE_START,52.9,
20:17:48.184,CYCLE_SLEEP_START,60.0,
20:18:03.200,CYCLE_ACTIVE_START,52.4,
20:19:03.239,CYCLE_SLEEP_START,60.6,
20:19:18.255,CYCLE_ACTIVE_START,54.5,
20:20:18.300,CYCLE_SLEEP_START,60.6,
20:20:33.316,CYCLE_ACTIVE_START,52.9,
20:21:33.360,CYCLE_SLEEP_START,61.1,
20:21:48.376,CYCLE_ACTIVE_START,52.9,
20:22:48.425,CYCLE_SLEEP_START,60.6,
20:23:03.441,CYCLE_ACTIVE_START,52.9,
20:24:03.486,CYCLE_SLEEP_START,60.6,
20:24:18.501,CYCLE_ACTIVE_START,52.9,
20:25:18.552,CYCLE_SLEEP_START,60.0,
20:25:33.567,CYCLE_ACTIVE_START,52.9,
20:26:33.607,CYCLE_SLEEP_START,60.6,
20:26:48.623,CYCLE_ACTIVE_START,52.9,
20:27:48.675,CYCLE_SLEEP_START,62.2,
20:28:03.691,CYCLE_ACTIVE_START,52.9,
20:29:03.745,CYCLE_SLEEP_START,62.2,
20:29:18.761,CYCLE_ACTIVE_START,54.0,
20:30:18.792,CYCLE_SLEEP_START,60.0,
20:30:33.808,CYCLE_ACTIVE_START,52.9,
20:31:33.858,CYCLE_SLEEP_START,60.6,
20:31:48.874,CYCLE_ACTIVE_START,54.5,
20:32:48.917,CYCLE_SLEEP_START,61.1,
20:33:03.933,CYCLE_ACTIVE_START,52.9,
20:34:03.977,CYCLE_SLEEP_START,60.6,
20:34:18.993,CYCLE_ACTIVE_START,53.5,
20:35:19.038,CYCLE_SLEEP_START,61.1,
20:35:34.054,CYCLE_ACTIVE_START,53.5,
20:36:34.098,CYCLE_SLEEP_START,61.1,
20:36:49.113,CYCLE_ACTIVE_START,54.5,
20:37:49.162,CYCLE_SLEEP_START,61.1,
20:38:04.177,CYCLE_ACTIVE_START,52.9,
20:39:04.230,CYCLE_SLEEP_START,60.0,
20:39:19.245,CYCLE_ACTIVE_START,54.0,
20:40:19.283,CYCLE_SLEEP_START,60.6,
20:40:34.299,CYCLE_ACTIVE_START,53.5,
20:41:34.343,CYCLE_SLEEP_START,61.1,
20:41:49.359,CYCLE_ACTIVE_START,54.0,
20:42:49.408,CYCLE_SLEEP_START,61.1,
20:43:04.423,CYCLE_ACTIVE_START,53.5,
20:44:04.468,CYCLE_SLEEP_START,61.1,
20:44:19.484,CYCLE_ACTIVE_START,53.5,
20:45:19.528,CYCLE_SLEEP_START,61.1,
20:45:34.544,CYCLE_ACTIVE_START,54.5,
20:46:34.589,CYCLE_SLEEP_START,61.7,
20:46:49.605,CYCLE_ACTIVE_START,52.9,
20:47:49.653,CYCLE_SLEEP_START,61.7,
20:48:04.668,CYCLE_ACTIVE_START,52.9,
20:49:04.713,CYCLE_SLEEP_START,61.1,
20:49:19.729,CYCLE_ACTIVE_START,53.5,
20:50:19.774,CYCLE_SLEEP_START,62.8,
20:50:34.789,CYCLE_ACTIVE_START,53.5,
20:51:34.834,CYCLE_SLEEP_START,61.1,
20:51:49.849,CYCLE_ACTIVE_START,54.0,
20:52:49.897,CYCLE_SLEEP_START,61.1,
20:53:04.912,CYCLE_ACTIVE_START,54.0,
20:54:04.956,CYCLE_SLEEP_START,61.1,
20:54:19.972,CYCLE_ACTIVE_START,52.9,
20:55:20.017,CYCLE_SLEEP_START,60.6,
20:55:35.032,CYCLE_ACTIVE_START,53.5,
20:56:35.077,CYCLE_SLEEP_START,61.1,
20:56:50.092,CYCLE_ACTIVE_START,54.0,
20:57:50.140,CYCLE_SLEEP_START,60.6,
20:58:05.156,CYCLE_ACTIVE_START,52.9,
20:59:05.200,CYCLE_SLEEP_START,60.6,
20:59:20.216,CYCLE_ACTIVE_START,53.5,
21:00:20.260,CYCLE_SLEEP_START,61.1,
21:00:35.276,CYCLE_ACTIVE_START,54.0,
21:01:35.326,CYCLE_SLEEP_START,61.1,
21:01:50.342,CYCLE_ACTIVE_START,52.9,
21:02:50.385,CYCLE_SLEEP_START,61.7,
21:03:05.401,CYCLE_ACTIVE_START,54.5,
21:04:05.450,CYCLE_SLEEP_START,60.6,
21:04:20.466,CYCLE_ACTIVE_START,54.0,
21:05:20.505,CYCLE_SLEEP_START,60.6,
21:05:35.520,CYCLE_ACTIVE_START,53.5,
21:06:35.565,CYCLE_SLEEP_START,61.1,
21:06:50.581,CYCLE_ACTIVE_START,54.0,
21:07:50.635,CYCLE_SLEEP_START,60.0,
21:08:05.651,CYCLE_ACTIVE_START,52.9,
21:09:05.689,CYCLE_SLEEP_START,61.1,
21:09:20.705,CYCLE_ACTIVE_START,54.5,
21:10:20.749,CYCLE_SLEEP_START,62.2,
21:10:35.765,CYCLE_ACTIVE_START,53.5,
21:11:35.809,CYCLE_SLEEP_START,61.1,
21:11:50.825,CYCLE_ACTIVE_START,53.5,
21:12:50.873,CYCLE_SLEEP_START,59.5,
21:13:05.889,CYCLE_ACTIVE_START,53.5,
21:14:05.933,CYCLE_SLEEP_START,61.1,
21:14:20.949,CYCLE_ACTIVE_START,53.5,
