Timestamp,Event,Temp_C,Note
13:57:55.187,CYCLE_ACTIVE_START,54.5,
13:58:55.210,CYCLE_SLEEP_START,64.5,
13:59:10.226,CYCLE_ACTIVE_START,55.1,
14:00:10.246,CYCLE_SLEEP_START,64.5,
14:00:25.262,CYCLE_ACTIVE_START,54.5,
14:01:25.277,CYCLE_SLEEP_START,63.4,
14:01:40.293,CYCLE_ACTIVE_START,54.0,
14:02:40.331,CYCLE_SLEEP_START,63.4,
14:02:55.347,CYCLE_ACTIVE_START,54.0,
14:03:55.361,CYCLE_SLEEP_START,62.2,
14:04:10.377,CYCLE_ACTIVE_START,54.0,
14:05:10.419,CYCLE_SLEEP_START,63.4,
14:05:25.435,CYCLE_ACTIVE_START,54.0,
14:06:25.440,CYCLE_SLEEP_START,63.4,
14:06:40.455,CYCLE_ACTIVE_START,54.5,
14:07:40.475,CYCLE_SLEEP_START,61.7,
14:07:55.490,CYCLE_ACTIVE_START,54.0,
14:08:55.533,CYCLE_SLEEP_START,62.8,
14:09:10.549,CYCLE_ACTIVE_START,54.5,
14:10:10.599,CYCLE_SLEEP_START,62.8,
14:10:25.615,CYCLE_ACTIVE_START,54.5,
14:11:25.681,CYCLE_SLEEP_START,62.2,
14:11:40.697,CYCLE_ACTIVE_START,54.5,
14:12:40.737,CYCLE_SLEEP_START,63.4,
14:12:55.753,CYCLE_ACTIVE_START,54.5,
14:13:55.782,CYCLE_SLEEP_START,63.4,
14:14:10.797,CYCLE_ACTIVE_START,54.5,
14:15:10.851,CYCLE_SLEEP_START,63.9,
14:15:25.867,CYCLE_ACTIVE_START,54.5,
14:16:25.894,CYCLE_SLEEP_START,63.4,
14:16:40.910,CYCLE_ACTIVE_START,54.5,
14:17:40.955,CYCLE_SLEEP_START,63.4,
14:17:55.970,CYCLE_ACTIVE_START,54.0,
14:18:56.007,CYCLE_SLEEP_START,62.2,
14:19:11.023,CYCLE_ACTIVE_START,54.0,
14:20:11.039,CYCLE_SLEEP_START,62.2,
14:20:26.055,CYCLE_ACTIVE_START,55.1,
14:21:26.063,CYCLE_SLEEP_START,62.2,
14:21:41.079,CYCLE_ACTIVE_START,54.5,
14:22:41.145,CYCLE_SLEEP_START,64.5,
14:22:56.161,CYCLE_ACTIVE_START,54.0,
14:23:56.241,CYCLE_SLEEP_START,61.7,
14:24:11.257,CYCLE_ACTIVE_START,55.1,
14:25:11.328,CYCLE_SLEEP_START,63.4,
14:25:26.344,CYCLE_ACTIVE_START,54.5,
14:26:26.413,CYCLE_SLEEP_START,63.9,
14:26:41.429,CYCLE_ACTIVE_START,54.5,
14:27:41.473,CYCLE_SLEEP_START,62.8,
14:27:56.489,CYCLE_ACTIVE_START,54.0,
14:28:56.533,CYCLE_SLEEP_START,63.9,
14:29:11.549,CYCLE_ACTIVE_START,54.0,
14:30:11.570,CYCLE_SLEEP_START,62.8,
14:30:26.585,CYCLE_ACTIVE_START,54.5,
14:31:26.645,CYCLE_SLEEP_START,63.4,
14:31:41.660,CYCLE_ACTIVE_START,55.1,
14:32:41.726,CYCLE_SLEEP_START,63.4,
14:32:56.742,CYCLE_ACTIVE_START,54.5,
14:33:56.791,CYCLE_SLEEP_START,63.4,
14:34:11.807,CYCLE_ACTIVE_START,54.0,
14:35:11.849,CYCLE_SLEEP_START,63.4,
14:35:26.864,CYCLE_ACTIVE_START,54.5,
14:36:26.899,CYCLE_SLEEP_START,62.8,
14:36:41.915,CYCLE_ACTIVE_START,54.5,
14:37:41.959,CYCLE_SLEEP_START,63.4,
14:37:56.974,CYCLE_ACTIVE_START,55.1,
14:38:57.015,CYCLE_SLEEP_START,63.4,
14:39:12.031,CYCLE_ACTIVE_START,53.5,
14:40:12.054,CYCLE_SLEEP_START,62.2,
14:40:27.070,CYCLE_ACTIVE_START,54.0,
14:41:27.119,CYCLE_SLEEP_START,62.2,
14:41:42.135,CYCLE_ACTIVE_START,55.1,
14:42:42.165,CYCLE_SLEEP_START,62.2,
14:42:57.180,CYCLE_ACTIVE_START,53.5,
14:43:57.219,CYCLE_SLEEP_START,62.2,
14:44:12.235,CYCLE_ACTIVE_START,53.5,
14:45:12.275,CYCLE_SLEEP_START,63.4,
14:45:27.290,CYCLE_ACTIVE_START,54.0,
14:46:27.338,CYCLE_SLEEP_START,63.9,
14:46:42.353,CYCLE_ACTIVE_START,54.5,
14:47:42.388,CYCLE_SLEEP_START,61.7,
14:47:57.403,CYCLE_ACTIVE_START,55.1,
14:48:57.441,CYCLE_SLEEP_START,63.9,
14:49:12.457,CYCLE_ACTIVE_START,54.0,
14:50:12.499,CYCLE_SLEEP_START,63.4,
14:50:27.515,CYCLE_ACTIVE_START,53.5,
14:51:27.548,CYCLE_SLEEP_START,62.2,
14:51:42.564,CYCLE_ACTIVE_START,53.5,
14:52:42.605,CYCLE_SLEEP_START,62.2,
14:52:57.621,CYCLE_ACTIVE_START,54.0,
14:53:57.657,CYCLE_SLEEP_START,62.2,
14:54:12.672,CYCLE_ACTIVE_START,53.5,
14:55:12.713,CYCLE_SLEEP_START,62.2,
14:55:27.729,CYCLE_ACTIVE_START,54.0,
14:56:27.782,CYCLE_SLEEP_START,61.7,
14:56:42.798,CYCLE_ACTIVE_START,52.9,
14:57:42.825,CYCLE_SLEEP_START,61.7,
14:57:57.841,CYCLE_ACTIVE_START,52.9,
14:58:57.878,CYCLE_SLEEP_START,62.2,
14:59:12.893,CYCLE_ACTIVE_START,53.5,
15:00:12.934,CYCLE_SLEEP_START,62.2,
15:00:27.950,CYCLE_ACTIVE_START,53.5,
15:01:27.990,CYCLE_SLEEP_START,62.2,
15:01:43.006,CYCLE_ACTIVE_START,52.9,
15:02:43.042,CYCLE_SLEEP_START,62.2,
15:02:58.058,CYCLE_ACTIVE_START,52.4,
15:03:58.099,CYCLE_SLEEP_START,61.7,
15:04:13.114,CYCLE_ACTIVE_START,51.8,
15:05:13.169,CYCLE_SLEEP_START,61.1,
15:05:28.185,CYCLE_ACTIVE_START,52.4,
15:06:28.207,CYCLE_SLEEP_START,61.1,
15:06:43.223,CYCLE_ACTIVE_START,53.5,
15:07:43.263,CYCLE_SLEEP_START,62.2,
15:07:58.279,CYCLE_ACTIVE_START,52.4,
15:08:58.320,CYCLE_SLEEP_START,61.1,
15:09:13.335,CYCLE_ACTIVE_START,53.5,
15:10:13.373,CYCLE_SLEEP_START,62.8,
15:10:28.389,CYCLE_ACTIVE_START,52.4,
15:11:28.428,CYCLE_SLEEP_START,61.1,
15:11:43.444,CYCLE_ACTIVE_START,52.9,
15:12:43.484,CYCLE_SLEEP_START,61.7,
15:12:58.500,CYCLE_ACTIVE_START,52.4,
15:13:58.537,CYCLE_SLEEP_START,61.7,
15:14:13.552,CYCLE_ACTIVE_START,52.9,
15:15:13.603,CYCLE_SLEEP_START,61.7,
15:15:28.618,CYCLE_ACTIVE_START,52.4,
15:16:28.667,CYCLE_SLEEP_START,62.2,
15:16:43.683,CYCLE_ACTIVE_START,52.4,
15:17:43.705,CYCLE_SLEEP_START,61.1,
15:17:58.721,CYCLE_ACTIVE_START,52.9,
15:18:58.762,CYCLE_SLEEP_START,61.1,
15:19:13.778,CYCLE_ACTIVE_START,52.9,
15:20:13.822,CYCLE_SLEEP_START,61.1,
15:20:28.838,CYCLE_ACTIVE_START,52.4,
15:21:28.866,CYCLE_SLEEP_START,61.1,
15:21:43.882,CYCLE_ACTIVE_START,52.9,
15:22:43.939,CYCLE_SLEEP_START,61.7,
15:22:58.955,CYCLE_ACTIVE_START,51.8,
15:23:58.995,CYCLE_SLEEP_START,61.1,
15:24:14.011,CYCLE_ACTIVE_START,51.8,
15:25:14.042,CYCLE_SLEEP_START,60.6,
15:25:29.057,CYCLE_ACTIVE_START,52.4,
15:26:29.087,CYCLE_SLEEP_START,61.1,
15:26:44.103,CYCLE_ACTIVE_START,52.4,
15:27:44.143,CYCLE_SLEEP_START,61.7,
15:27:59.159,CYCLE_ACTIVE_START,52.9,
15:28:59.214,CYCLE_SLEEP_START,61.1,
15:29:14.229,CYCLE_ACTIVE_START,52.4,
15:30:14.253,CYCLE_SLEEP_START,62.2,
15:30:29.269,CYCLE_ACTIVE_START,52.4,
15:31:29.308,CYCLE_SLEEP_START,62.2,
15:31:44.324,CYCLE_ACTIVE_START,51.8,
15:32:44.364,CYCLE_SLEEP_START,59.5,
15:32:59.380,CYCLE_ACTIVE_START,52.4,
15:33:59.416,CYCLE_SLEEP_START,61.1,
15:34:14.432,CYCLE_ACTIVE_START,52.4,
15:35:14.473,CYCLE_SLEEP_START,61.1,
15:35:29.489,CYCLE_ACTIVE_START,52.9,
15:36:29.529,CYCLE_SLEEP_START,61.7,
15:36:44.544,CYCLE_ACTIVE_START,53.5,
15:37:44.581,CYCLE_SLEEP_START,62.8,
15:37:59.597,CYCLE_ACTIVE_START,53.5,
15:38:59.642,CYCLE_SLEEP_START,62.2,
15:39:14.657,CYCLE_ACTIVE_START,54.0,
15:40:14.707,CYCLE_SLEEP_START,63.4,
15:40:29.723,CYCLE_ACTIVE_START,54.0,
15:41:29.759,CYCLE_SLEEP_START,63.9,
15:41:44.774,CYCLE_ACTIVE_START,54.0,
15:42:44.819,CYCLE_SLEEP_START,62.8,
15:42:59.835,CYCLE_ACTIVE_START,54.0,
15:43:59.861,CYCLE_SLEEP_START,62.8,
15:44:14.877,CYCLE_ACTIVE_START,54.5,
15:45:14.918,CYCLE_SLEEP_START,63.9,
15:45:29.934,CYCLE_ACTIVE_START,54.5,
15:46:29.969,CYCLE_SLEEP_START,64.5,
15:46:44.985,CYCLE_ACTIVE_START,54.5,
