Timestamp,Event,Temp_C,Note
10:43:39.490,CYCLE_ACTIVE_START,55.1,
10:44:39.534,CYCLE_SLEEP_START,67.8,
10:44:54.536,CYCLE_ACTIVE_START,56.2,
10:45:54.577,CYCLE_SLEEP_START,65.0,
10:46:09.579,CYCLE_ACTIVE_START,56.8,
10:47:09.643,CYCLE_SLEEP_START,64.5,
10:47:24.645,CYCLE_ACTIVE_START,55.1,
10:48:24.708,CYCLE_SLEEP_START,63.9,
10:48:39.710,CYCLE_ACTIVE_START,54.5,
10:49:39.778,CYCLE_SLEEP_START,63.9,
10:49:54.780,CYCLE_ACTIVE_START,56.8,
10:50:54.806,CYCLE_SLEEP_START,65.5,
10:51:09.808,CYCLE_ACTIVE_START,56.2,
10:52:09.858,CYCLE_SLEEP_START,65.0,
10:52:24.861,CYCLE_ACTIVE_START,55.1,
10:53:24.951,CYCLE_SLEEP_START,63.9,
10:53:39.953,CYCLE_ACTIVE_START,55.1,
10:54:39.963,CYCLE_SLEEP_START,65.0,
10:54:54.965,CYCLE_ACTIVE_START,55.1,
10:55:54.995,CYCLE_SLEEP_START,66.7,
10:56:09.997,CYCLE_ACTIVE_START,55.6,
10:57:10.036,CYCLE_SLEEP_START,67.2,
10:57:25.039,CYCLE_ACTIVE_START,56.2,
10:58:25.040,CYCLE_SLEEP_START,65.0,
10:58:40.042,CYCLE_ACTIVE_START,55.6,
10:59:40.120,CYCLE_SLEEP_START,63.4,
10:59:55.122,CYCLE_ACTIVE_START,55.1,
11:00:55.144,CYCLE_SLEEP_START,65.0,
11:01:10.147,CYCLE_ACTIVE_START,55.6,
11:02:10.185,CYCLE_SLEEP_START,64.5,
11:02:25.187,CYCLE_ACTIVE_START,55.6,
11:03:25.237,CYCLE_SLEEP_START,63.4,
11:03:40.239,CYCLE_ACTIVE_START,55.6,
11:04:40.315,CYCLE_SLEEP_START,66.1,
11:04:55.317,CYCLE_ACTIVE_START,55.6,
11:05:55.330,CYCLE_SLEEP_START,67.8,
11:06:10.332,CYCLE_ACTIVE_START,56.2,
11:07:10.386,CYCLE_SLEEP_START,66.1,
11:07:25.388,CYCLE_ACTIVE_START,55.6,
11:08:25.447,CYCLE_SLEEP_START,64.5,
11:08:40.449,CYCLE_ACTIVE_START,55.1,
11:09:40.487,CYCLE_SLEEP_START,65.0,
11:09:55.489,CYCLE_ACTIVE_START,55.1,
11:10:55.520,CYCLE_SLEEP_START,64.5,
11:11:10.522,CYCLE_ACTIVE_START,55.6,
11:12:10.555,CYCLE_SLEEP_START,65.5,
11:12:25.558,CYCLE_ACTIVE_START,56.2,
11:13:25.600,CYCLE_SLEEP_START,64.5,
11:13:40.602,CYCLE_ACTIVE_START,55.1,
11:14:40.652,CYCLE_SLEEP_START,65.5,
11:14:55.654,CYCLE_ACTIVE_START,56.2,
11:15:55.708,CYCLE_SLEEP_START,66.1,
11:16:10.710,CYCLE_ACTIVE_START,55.1,
11:17:10.769,CYCLE_SLEEP_START,66.1,
11:17:25.771,CYCLE_ACTIVE_START,56.2,
11:18:25.817,CYCLE_SLEEP_START,66.1,
11:18:40.819,CYCLE_ACTIVE_START,56.2,
11:19:40.882,CYCLE_SLEEP_START,67.2,
11:19:55.884,CYCLE_ACTIVE_START,56.8,
11:20:55.930,CYCLE_SLEEP_START,66.7,
11:21:10.932,CYCLE_ACTIVE_START,56.8,
11:22:10.999,CYCLE_SLEEP_START,66.1,
11:22:26.001,CYCLE_ACTIVE_START,56.8,
11:23:26.062,CYCLE_SLEEP_START,67.2,
11:23:41.064,CYCLE_ACTIVE_START,56.2,
11:24:41.111,CYCLE_SLEEP_START,67.2,
11:24:56.113,CYCLE_ACTIVE_START,56.8,
11:25:56.155,CYCLE_SLEEP_START,66.7,
11:26:11.157,CYCLE_ACTIVE_START,55.6,
11:27:11.186,CYCLE_SLEEP_START,67.2,
11:27:26.189,CYCLE_ACTIVE_START,56.2,
11:28:26.220,CYCLE_SLEEP_START,65.0,
11:28:41.222,CYCLE_ACTIVE_START,55.6,
11:29:41.233,CYCLE_SLEEP_START,66.1,
11:29:56.235,CYCLE_ACTIVE_START,56.2,
11:30:56.285,CYCLE_SLEEP_START,66.7,
11:31:11.287,CYCLE_ACTIVE_START,56.2,
11:32:11.345,CYCLE_SLEEP_START,64.5,
11:32:26.347,CYCLE_ACTIVE_START,55.6,
11:33:26.393,CYCLE_SLEEP_START,66.1,
11:33:41.395,CYCLE_ACTIVE_START,55.6,
11:34:41.450,CYCLE_SLEEP_START,65.5,
11:34:56.452,CYCLE_ACTIVE_START,55.6,
11:35:56.506,CYCLE_SLEEP_START,65.5,
11:36:11.508,CYCLE_ACTIVE_START,55.6,
11:37:11.550,CYCLE_SLEEP_START,66.1,
11:37:26.552,CYCLE_ACTIVE_START,56.8,
11:38:26.607,CYCLE_SLEEP_START,65.0,
11:38:41.609,CYCLE_ACTIVE_START,55.6,
11:39:41.631,CYCLE_SLEEP_START,63.4,
11:39:56.633,CYCLE_ACTIVE_START,55.1,
11:40:56.699,CYCLE_SLEEP_START,65.5,
11:41:11.701,CYCLE_ACTIVE_START,55.6,
11:42:11.756,CYCLE_SLEEP_START,66.7,
11:42:26.758,CYCLE_ACTIVE_START,56.8,
11:43:26.817,CYCLE_SLEEP_START,67.2,
11:43:41.819,CYCLE_ACTIVE_START,56.2,
11:44:41.864,CYCLE_SLEEP_START,67.2,
11:44:56.866,CYCLE_ACTIVE_START,56.2,
11:45:56.920,CYCLE_SLEEP_START,66.7,
11:46:11.923,CYCLE_ACTIVE_START,56.2,
11:47:11.941,CYCLE_SLEEP_START,65.5,
11:47:26.943,CYCLE_ACTIVE_START,56.2,
11:48:26.997,CYCLE_SLEEP_START,65.5,
11:48:41.999,CYCLE_ACTIVE_START,55.1,
11:49:42.053,CYCLE_SLEEP_START,66.7,
